ID,대출등급
TEST_44497,2
TEST_44498,1
TEST_44499,2
TEST_44500,0
TEST_44501,3
TEST_44502,3
TEST_44503,1
TEST_44504,1
TEST_44505,0
TEST_44506,1
TEST_44507,2
TEST_44508,0
TEST_44509,0
TEST_44510,1
TEST_44511,0
TEST_44512,4
TEST_44513,4
TEST_44514,1
TEST_44515,3
TEST_44516,2
TEST_44517,3
TEST_44518,3
TEST_44519,2
TEST_44520,3
TEST_44521,5
TEST_44522,2
TEST_44523,0
TEST_44524,0
TEST_44525,0
TEST_44526,1
TEST_44527,3
TEST_44528,2
TEST_44529,1
TEST_44530,3
TEST_44531,0
TEST_44532,2
TEST_44533,1
TEST_44534,2
TEST_44535,2
TEST_44536,2
TEST_44537,4
TEST_44538,1
TEST_44539,1
TEST_44540,3
TEST_44541,3
TEST_44542,2
TEST_44543,2
TEST_44544,1
TEST_44545,2
TEST_44546,1
TEST_44547,1
TEST_44548,3
TEST_44549,1
TEST_44550,1
TEST_44551,1
TEST_44552,0
TEST_44553,1
TEST_44554,3
TEST_44555,1
TEST_44556,0
TEST_44557,2
TEST_44558,0
TEST_44559,1
TEST_44560,2
TEST_44561,2
TEST_44562,1
TEST_44563,1
TEST_44564,2
TEST_44565,3
TEST_44566,2
TEST_44567,2
TEST_44568,3
TEST_44569,4
TEST_44570,0
TEST_44571,0
TEST_44572,0
TEST_44573,2
TEST_44574,1
TEST_44575,4
TEST_44576,1
TEST_44577,0
TEST_44578,0
TEST_44579,4
TEST_44580,2
TEST_44581,1
TEST_44582,3
TEST_44583,4
TEST_44584,0
TEST_44585,1
TEST_44586,2
TEST_44587,0
TEST_44588,1
TEST_44589,5
TEST_44590,0
TEST_44591,2
TEST_44592,2
TEST_44593,1
TEST_44594,1
TEST_44595,3
TEST_44596,2
TEST_44597,1
TEST_44598,1
TEST_44599,3
TEST_44600,1
TEST_44601,2
TEST_44602,1
TEST_44603,4
TEST_44604,1
TEST_44605,4
TEST_44606,1
TEST_44607,2
TEST_44608,4
TEST_44609,1
TEST_44610,2
TEST_44611,0
TEST_44612,2
TEST_44613,2
TEST_44614,2
TEST_44615,2
TEST_44616,1
TEST_44617,1
TEST_44618,1
TEST_44619,2
TEST_44620,0
TEST_44621,2
TEST_44622,2
TEST_44623,2
TEST_44624,0
TEST_44625,2
TEST_44626,1
TEST_44627,1
TEST_44628,1
TEST_44629,3
TEST_44630,3
TEST_44631,2
TEST_44632,4
TEST_44633,2
TEST_44634,3
TEST_44635,0
TEST_44636,0
TEST_44637,2
TEST_44638,0
TEST_44639,0
TEST_44640,3
TEST_44641,0
TEST_44642,4
TEST_44643,3
TEST_44644,1
TEST_44645,0
TEST_44646,3
TEST_44647,1
TEST_44648,2
TEST_44649,0
TEST_44650,2
TEST_44651,1
TEST_44652,1
TEST_44653,1
TEST_44654,1
TEST_44655,3
TEST_44656,2
TEST_44657,4
TEST_44658,1
TEST_44659,1
TEST_44660,5
TEST_44661,2
TEST_44662,1
TEST_44663,0
TEST_44664,1
TEST_44665,5
TEST_44666,2
TEST_44667,2
TEST_44668,1
TEST_44669,2
TEST_44670,1
TEST_44671,0
TEST_44672,2
TEST_44673,3
TEST_44674,1
TEST_44675,2
TEST_44676,0
TEST_44677,1
TEST_44678,1
TEST_44679,3
TEST_44680,1
TEST_44681,2
TEST_44682,1
TEST_44683,4
TEST_44684,0
TEST_44685,1
TEST_44686,0
TEST_44687,0
TEST_44688,0
TEST_44689,3
TEST_44690,1
TEST_44691,0
TEST_44692,0
TEST_44693,1
TEST_44694,1
TEST_44695,4
TEST_44696,0
TEST_44697,1
TEST_44698,5
TEST_44699,2
TEST_44700,2
TEST_44701,2
TEST_44702,0
TEST_44703,3
TEST_44704,2
TEST_44705,1
TEST_44706,0
TEST_44707,2
TEST_44708,1
TEST_44709,1
TEST_44710,2
TEST_44711,0
TEST_44712,0
TEST_44713,0
TEST_44714,0
TEST_44715,2
TEST_44716,3
TEST_44717,0
TEST_44718,0
TEST_44719,2
TEST_44720,2
TEST_44721,1
TEST_44722,0
TEST_44723,0
TEST_44724,0
TEST_44725,1
TEST_44726,0
TEST_44727,2
TEST_44728,1
TEST_44729,2
TEST_44730,3
TEST_44731,4
TEST_44732,0
TEST_44733,0
TEST_44734,0
TEST_44735,2
TEST_44736,3
TEST_44737,3
TEST_44738,0
TEST_44739,3
TEST_44740,2
TEST_44741,1
TEST_44742,4
TEST_44743,0
TEST_44744,1
TEST_44745,2
TEST_44746,1
TEST_44747,1
TEST_44748,1
TEST_44749,2
TEST_44750,3
TEST_44751,0
TEST_44752,2
TEST_44753,2
TEST_44754,0
TEST_44755,2
TEST_44756,3
TEST_44757,1
TEST_44758,1
TEST_44759,1
TEST_44760,2
TEST_44761,2
TEST_44762,2
TEST_44763,1
TEST_44764,3
TEST_44765,1
TEST_44766,0
TEST_44767,2
TEST_44768,0
TEST_44769,1
TEST_44770,0
TEST_44771,0
TEST_44772,0
TEST_44773,1
TEST_44774,3
TEST_44775,1
TEST_44776,1
TEST_44777,0
TEST_44778,3
TEST_44779,5
TEST_44780,3
TEST_44781,0
TEST_44782,5
TEST_44783,4
TEST_44784,3
TEST_44785,2
TEST_44786,2
TEST_44787,1
TEST_44788,3
TEST_44789,5
TEST_44790,0
TEST_44791,2
TEST_44792,1
TEST_44793,0
TEST_44794,1
TEST_44795,0
TEST_44796,0
TEST_44797,2
TEST_44798,4
TEST_44799,3
TEST_44800,0
TEST_44801,0
TEST_44802,1
TEST_44803,0
TEST_44804,1
TEST_44805,1
TEST_44806,2
TEST_44807,2
TEST_44808,1
TEST_44809,2
TEST_44810,0
TEST_44811,1
TEST_44812,2
TEST_44813,1
TEST_44814,0
TEST_44815,2
TEST_44816,1
TEST_44817,0
TEST_44818,0
TEST_44819,0
TEST_44820,2
TEST_44821,0
TEST_44822,2
TEST_44823,1
TEST_44824,0
TEST_44825,4
TEST_44826,2
TEST_44827,1
TEST_44828,2
TEST_44829,1
TEST_44830,1
TEST_44831,2
TEST_44832,0
TEST_44833,3
TEST_44834,1
TEST_44835,4
TEST_44836,0
TEST_44837,0
TEST_44838,1
TEST_44839,1
TEST_44840,2
TEST_44841,1
TEST_44842,2
TEST_44843,6
TEST_44844,3
TEST_44845,2
TEST_44846,2
TEST_44847,0
TEST_44848,2
TEST_44849,3
TEST_44850,0
TEST_44851,1
TEST_44852,1
TEST_44853,2
TEST_44854,2
TEST_44855,3
TEST_44856,1
TEST_44857,3
TEST_44858,0
TEST_44859,3
TEST_44860,2
TEST_44861,4
TEST_44862,1
TEST_44863,2
TEST_44864,2
TEST_44865,1
TEST_44866,1
TEST_44867,0
TEST_44868,2
TEST_44869,1
TEST_44870,0
TEST_44871,2
TEST_44872,1
TEST_44873,1
TEST_44874,1
TEST_44875,2
TEST_44876,3
TEST_44877,0
TEST_44878,3
TEST_44879,3
TEST_44880,1
TEST_44881,1
TEST_44882,2
TEST_44883,4
TEST_44884,1
TEST_44885,2
TEST_44886,0
TEST_44887,2
TEST_44888,1
TEST_44889,0
TEST_44890,2
TEST_44891,1
TEST_44892,1
TEST_44893,4
TEST_44894,3
TEST_44895,0
TEST_44896,2
TEST_44897,0
TEST_44898,1
TEST_44899,1
TEST_44900,4
TEST_44901,2
TEST_44902,4
TEST_44903,2
TEST_44904,2
TEST_44905,0
TEST_44906,4
TEST_44907,3
TEST_44908,1
TEST_44909,3
TEST_44910,3
TEST_44911,0
TEST_44912,1
TEST_44913,2
TEST_44914,2
TEST_44915,0
TEST_44916,1
TEST_44917,3
TEST_44918,2
TEST_44919,0
TEST_44920,2
TEST_44921,1
TEST_44922,1
TEST_44923,3
TEST_44924,2
TEST_44925,3
TEST_44926,2
TEST_44927,0
TEST_44928,1
TEST_44929,0
TEST_44930,1
TEST_44931,3
TEST_44932,2
TEST_44933,1
TEST_44934,2
TEST_44935,5
TEST_44936,1
TEST_44937,2
TEST_44938,0
TEST_44939,2
TEST_44940,0
TEST_44941,3
TEST_44942,0
TEST_44943,1
TEST_44944,4
TEST_44945,1
TEST_44946,0
TEST_44947,4
TEST_44948,2
TEST_44949,2
TEST_44950,1
TEST_44951,1
TEST_44952,2
TEST_44953,2
TEST_44954,2
TEST_44955,1
TEST_44956,0
TEST_44957,1
TEST_44958,2
TEST_44959,0
TEST_44960,2
TEST_44961,1
TEST_44962,3
TEST_44963,2
TEST_44964,4
TEST_44965,0
TEST_44966,0
TEST_44967,1
TEST_44968,2
TEST_44969,1
TEST_44970,2
TEST_44971,3
TEST_44972,1
TEST_44973,1
TEST_44974,1
TEST_44975,2
TEST_44976,0
TEST_44977,4
TEST_44978,4
TEST_44979,3
TEST_44980,3
TEST_44981,3
TEST_44982,0
TEST_44983,1
TEST_44984,2
TEST_44985,1
TEST_44986,2
TEST_44987,3
TEST_44988,1
TEST_44989,1
TEST_44990,2
TEST_44991,2
TEST_44992,2
TEST_44993,1
TEST_44994,3
TEST_44995,1
TEST_44996,2
TEST_44997,2
TEST_44998,0
TEST_44999,1
TEST_45000,1
TEST_45001,0
TEST_45002,2
TEST_45003,2
TEST_45004,1
TEST_45005,1
TEST_45006,3
TEST_45007,2
TEST_45008,2
TEST_45009,1
TEST_45010,5
TEST_45011,2
TEST_45012,2
TEST_45013,2
TEST_45014,1
TEST_45015,1
TEST_45016,2
TEST_45017,0
TEST_45018,1
TEST_45019,1
TEST_45020,1
TEST_45021,2
TEST_45022,2
TEST_45023,1
TEST_45024,4
TEST_45025,0
TEST_45026,0
TEST_45027,2
TEST_45028,1
TEST_45029,5
TEST_45030,0
TEST_45031,2
TEST_45032,2
TEST_45033,0
TEST_45034,0
TEST_45035,1
TEST_45036,1
TEST_45037,1
TEST_45038,3
TEST_45039,1
TEST_45040,2
TEST_45041,3
TEST_45042,4
TEST_45043,1
TEST_45044,0
TEST_45045,4
TEST_45046,1
TEST_45047,4
TEST_45048,2
TEST_45049,2
TEST_45050,3
TEST_45051,5
TEST_45052,1
TEST_45053,2
TEST_45054,0
TEST_45055,3
TEST_45056,0
TEST_45057,2
TEST_45058,2
TEST_45059,3
TEST_45060,0
TEST_45061,3
TEST_45062,1
TEST_45063,1
TEST_45064,3
TEST_45065,1
TEST_45066,1
TEST_45067,1
TEST_45068,1
TEST_45069,3
TEST_45070,1
TEST_45071,0
TEST_45072,2
TEST_45073,0
TEST_45074,2
TEST_45075,1
TEST_45076,2
TEST_45077,3
TEST_45078,2
TEST_45079,0
TEST_45080,3
TEST_45081,0
TEST_45082,2
TEST_45083,6
TEST_45084,1
TEST_45085,0
TEST_45086,0
TEST_45087,3
TEST_45088,3
TEST_45089,1
TEST_45090,1
TEST_45091,1
TEST_45092,2
TEST_45093,2
TEST_45094,3
TEST_45095,3
TEST_45096,3
TEST_45097,1
TEST_45098,0
TEST_45099,2
TEST_45100,1
TEST_45101,0
TEST_45102,5
TEST_45103,1
TEST_45104,2
TEST_45105,2
TEST_45106,3
TEST_45107,2
TEST_45108,2
TEST_45109,1
TEST_45110,0
TEST_45111,3
TEST_45112,1
TEST_45113,2
TEST_45114,2
TEST_45115,1
TEST_45116,2
TEST_45117,3
TEST_45118,0
TEST_45119,2
TEST_45120,0
TEST_45121,0
TEST_45122,1
TEST_45123,2
TEST_45124,1
TEST_45125,1
TEST_45126,0
TEST_45127,1
TEST_45128,2
TEST_45129,0
TEST_45130,1
TEST_45131,3
TEST_45132,2
TEST_45133,2
TEST_45134,1
TEST_45135,0
TEST_45136,5
TEST_45137,2
TEST_45138,5
TEST_45139,4
TEST_45140,0
TEST_45141,2
TEST_45142,2
TEST_45143,2
TEST_45144,2
TEST_45145,5
TEST_45146,2
TEST_45147,1
TEST_45148,1
TEST_45149,0
TEST_45150,2
TEST_45151,2
TEST_45152,1
TEST_45153,0
TEST_45154,3
TEST_45155,1
TEST_45156,1
TEST_45157,4
TEST_45158,2
TEST_45159,1
TEST_45160,2
TEST_45161,0
TEST_45162,2
TEST_45163,0
TEST_45164,1
TEST_45165,3
TEST_45166,3
TEST_45167,1
TEST_45168,2
TEST_45169,5
TEST_45170,0
TEST_45171,1
TEST_45172,3
TEST_45173,2
TEST_45174,1
TEST_45175,2
TEST_45176,3
TEST_45177,1
TEST_45178,0
TEST_45179,2
TEST_45180,2
TEST_45181,2
TEST_45182,1
TEST_45183,1
TEST_45184,1
TEST_45185,3
TEST_45186,1
TEST_45187,2
TEST_45188,1
TEST_45189,4
TEST_45190,2
TEST_45191,3
TEST_45192,1
TEST_45193,1
TEST_45194,1
TEST_45195,1
TEST_45196,2
TEST_45197,1
TEST_45198,1
TEST_45199,0
TEST_45200,0
TEST_45201,0
TEST_45202,3
TEST_45203,3
TEST_45204,2
TEST_45205,3
TEST_45206,1
TEST_45207,2
TEST_45208,2
TEST_45209,3
TEST_45210,1
TEST_45211,1
TEST_45212,4
TEST_45213,2
TEST_45214,4
TEST_45215,0
TEST_45216,2
TEST_45217,0
TEST_45218,1
TEST_45219,1
TEST_45220,3
TEST_45221,0
TEST_45222,2
TEST_45223,2
TEST_45224,0
TEST_45225,1
TEST_45226,0
TEST_45227,5
TEST_45228,2
TEST_45229,1
TEST_45230,1
TEST_45231,1
TEST_45232,1
TEST_45233,1
TEST_45234,2
TEST_45235,3
TEST_45236,1
TEST_45237,3
TEST_45238,3
TEST_45239,1
TEST_45240,2
TEST_45241,2
TEST_45242,5
TEST_45243,0
TEST_45244,2
TEST_45245,1
TEST_45246,2
TEST_45247,1
TEST_45248,0
TEST_45249,3
TEST_45250,0
TEST_45251,2
TEST_45252,1
TEST_45253,3
TEST_45254,5
TEST_45255,0
TEST_45256,0
TEST_45257,0
TEST_45258,1
TEST_45259,1
TEST_45260,3
TEST_45261,1
TEST_45262,2
TEST_45263,2
TEST_45264,2
TEST_45265,0
TEST_45266,4
TEST_45267,1
TEST_45268,1
TEST_45269,1
TEST_45270,2
TEST_45271,0
TEST_45272,4
TEST_45273,2
TEST_45274,2
TEST_45275,2
TEST_45276,1
TEST_45277,1
TEST_45278,3
TEST_45279,0
TEST_45280,2
TEST_45281,1
TEST_45282,1
TEST_45283,1
TEST_45284,1
TEST_45285,1
TEST_45286,0
TEST_45287,4
TEST_45288,1
TEST_45289,2
TEST_45290,3
TEST_45291,1
TEST_45292,1
TEST_45293,4
TEST_45294,3
TEST_45295,1
TEST_45296,0
TEST_45297,1
TEST_45298,0
TEST_45299,2
TEST_45300,1
TEST_45301,3
TEST_45302,2
TEST_45303,2
TEST_45304,3
TEST_45305,1
TEST_45306,6
TEST_45307,4
TEST_45308,0
TEST_45309,2
TEST_45310,1
TEST_45311,3
TEST_45312,4
TEST_45313,2
TEST_45314,1
TEST_45315,2
TEST_45316,0
TEST_45317,3
TEST_45318,1
TEST_45319,5
TEST_45320,3
TEST_45321,2
TEST_45322,5
TEST_45323,2
TEST_45324,2
TEST_45325,3
TEST_45326,2
TEST_45327,1
TEST_45328,2
TEST_45329,1
TEST_45330,0
TEST_45331,2
TEST_45332,2
TEST_45333,1
TEST_45334,1
TEST_45335,0
TEST_45336,4
TEST_45337,2
TEST_45338,1
TEST_45339,1
TEST_45340,0
TEST_45341,0
TEST_45342,2
TEST_45343,2
TEST_45344,4
TEST_45345,0
TEST_45346,2
TEST_45347,0
TEST_45348,0
TEST_45349,2
TEST_45350,0
TEST_45351,3
TEST_45352,0
TEST_45353,5
TEST_45354,3
TEST_45355,2
TEST_45356,1
TEST_45357,1
TEST_45358,2
TEST_45359,3
TEST_45360,2
TEST_45361,1
TEST_45362,0
TEST_45363,4
TEST_45364,1
TEST_45365,5
TEST_45366,2
TEST_45367,3
TEST_45368,1
TEST_45369,1
TEST_45370,2
TEST_45371,3
TEST_45372,2
TEST_45373,3
TEST_45374,2
TEST_45375,2
TEST_45376,2
TEST_45377,0
TEST_45378,1
TEST_45379,0
TEST_45380,0
TEST_45381,1
TEST_45382,0
TEST_45383,1
TEST_45384,1
TEST_45385,4
TEST_45386,1
TEST_45387,1
TEST_45388,3
TEST_45389,2
TEST_45390,3
TEST_45391,0
TEST_45392,3
TEST_45393,1
TEST_45394,2
TEST_45395,2
TEST_45396,0
TEST_45397,0
TEST_45398,1
TEST_45399,0
TEST_45400,2
TEST_45401,0
TEST_45402,1
TEST_45403,1
TEST_45404,1
TEST_45405,2
TEST_45406,1
TEST_45407,1
TEST_45408,3
TEST_45409,2
TEST_45410,5
TEST_45411,1
TEST_45412,4
TEST_45413,2
TEST_45414,1
TEST_45415,2
TEST_45416,1
TEST_45417,1
TEST_45418,2
TEST_45419,1
TEST_45420,2
TEST_45421,1
TEST_45422,3
TEST_45423,1
TEST_45424,4
TEST_45425,1
TEST_45426,1
TEST_45427,2
TEST_45428,1
TEST_45429,4
TEST_45430,1
TEST_45431,0
TEST_45432,3
TEST_45433,3
TEST_45434,1
TEST_45435,3
TEST_45436,1
TEST_45437,1
TEST_45438,2
TEST_45439,2
TEST_45440,1
TEST_45441,2
TEST_45442,1
TEST_45443,4
TEST_45444,2
TEST_45445,2
TEST_45446,2
TEST_45447,3
TEST_45448,1
TEST_45449,2
TEST_45450,2
TEST_45451,2
TEST_45452,6
TEST_45453,3
TEST_45454,0
TEST_45455,0
TEST_45456,2
TEST_45457,0
TEST_45458,0
TEST_45459,3
TEST_45460,0
TEST_45461,2
TEST_45462,2
TEST_45463,6
TEST_45464,4
TEST_45465,4
TEST_45466,1
TEST_45467,0
TEST_45468,2
TEST_45469,1
TEST_45470,4
TEST_45471,0
TEST_45472,2
TEST_45473,1
TEST_45474,2
TEST_45475,3
TEST_45476,4
TEST_45477,0
TEST_45478,5
TEST_45479,2
TEST_45480,0
TEST_45481,2
TEST_45482,3
TEST_45483,0
TEST_45484,2
TEST_45485,1
TEST_45486,5
TEST_45487,2
TEST_45488,0
TEST_45489,3
TEST_45490,1
TEST_45491,3
TEST_45492,1
TEST_45493,0
TEST_45494,4
TEST_45495,3
TEST_45496,4
TEST_45497,3
TEST_45498,4
TEST_45499,3
TEST_45500,2
TEST_45501,3
TEST_45502,1
TEST_45503,2
TEST_45504,3
TEST_45505,2
TEST_45506,4
TEST_45507,3
TEST_45508,1
TEST_45509,2
TEST_45510,0
TEST_45511,2
TEST_45512,3
TEST_45513,2
TEST_45514,2
TEST_45515,1
TEST_45516,2
TEST_45517,1
TEST_45518,4
TEST_45519,0
TEST_45520,3
TEST_45521,3
TEST_45522,3
TEST_45523,2
TEST_45524,2
TEST_45525,2
TEST_45526,2
TEST_45527,1
TEST_45528,1
TEST_45529,0
TEST_45530,4
TEST_45531,3
TEST_45532,0
TEST_45533,4
TEST_45534,4
TEST_45535,1
TEST_45536,2
TEST_45537,0
TEST_45538,0
TEST_45539,2
TEST_45540,2
TEST_45541,3
TEST_45542,3
TEST_45543,2
TEST_45544,4
TEST_45545,0
TEST_45546,2
TEST_45547,3
TEST_45548,0
TEST_45549,3
TEST_45550,1
TEST_45551,0
TEST_45552,0
TEST_45553,2
TEST_45554,0
TEST_45555,1
TEST_45556,2
TEST_45557,3
TEST_45558,1
TEST_45559,4
TEST_45560,2
TEST_45561,0
TEST_45562,3
TEST_45563,3
TEST_45564,1
TEST_45565,2
TEST_45566,5
TEST_45567,1
TEST_45568,1
TEST_45569,2
TEST_45570,2
TEST_45571,2
TEST_45572,2
TEST_45573,1
TEST_45574,2
TEST_45575,5
TEST_45576,3
TEST_45577,0
TEST_45578,1
TEST_45579,2
TEST_45580,1
TEST_45581,2
TEST_45582,1
TEST_45583,1
TEST_45584,0
TEST_45585,1
TEST_45586,2
TEST_45587,0
TEST_45588,2
TEST_45589,1
TEST_45590,1
TEST_45591,2
TEST_45592,3
TEST_45593,2
TEST_45594,1
TEST_45595,2
TEST_45596,1
TEST_45597,3
TEST_45598,1
TEST_45599,1
TEST_45600,1
TEST_45601,4
TEST_45602,3
TEST_45603,4
TEST_45604,1
TEST_45605,2
TEST_45606,1
TEST_45607,0
TEST_45608,0
TEST_45609,3
TEST_45610,2
TEST_45611,1
TEST_45612,5
TEST_45613,0
TEST_45614,0
TEST_45615,2
TEST_45616,3
TEST_45617,1
TEST_45618,0
TEST_45619,1
TEST_45620,2
TEST_45621,1
TEST_45622,3
TEST_45623,1
TEST_45624,1
TEST_45625,1
TEST_45626,2
TEST_45627,1
TEST_45628,2
TEST_45629,0
TEST_45630,2
TEST_45631,2
TEST_45632,1
TEST_45633,5
TEST_45634,2
TEST_45635,0
TEST_45636,3
TEST_45637,0
TEST_45638,4
TEST_45639,0
TEST_45640,2
TEST_45641,1
TEST_45642,0
TEST_45643,3
TEST_45644,2
TEST_45645,1
TEST_45646,4
TEST_45647,3
TEST_45648,0
TEST_45649,2
TEST_45650,2
TEST_45651,0
TEST_45652,0
TEST_45653,2
TEST_45654,1
TEST_45655,4
TEST_45656,1
TEST_45657,2
TEST_45658,1
TEST_45659,2
TEST_45660,0
TEST_45661,3
TEST_45662,1
TEST_45663,1
TEST_45664,2
TEST_45665,0
TEST_45666,2
TEST_45667,1
TEST_45668,2
TEST_45669,2
TEST_45670,1
TEST_45671,0
TEST_45672,1
TEST_45673,1
TEST_45674,3
TEST_45675,2
TEST_45676,0
TEST_45677,1
TEST_45678,0
TEST_45679,4
TEST_45680,0
TEST_45681,0
TEST_45682,1
TEST_45683,1
TEST_45684,1
TEST_45685,3
TEST_45686,1
TEST_45687,2
TEST_45688,4
TEST_45689,4
TEST_45690,0
TEST_45691,4
TEST_45692,0
TEST_45693,1
TEST_45694,1
TEST_45695,2
TEST_45696,2
TEST_45697,1
TEST_45698,1
TEST_45699,3
TEST_45700,1
TEST_45701,2
TEST_45702,3
TEST_45703,0
TEST_45704,2
TEST_45705,2
TEST_45706,3
TEST_45707,1
TEST_45708,3
TEST_45709,4
TEST_45710,2
TEST_45711,1
TEST_45712,0
TEST_45713,1
TEST_45714,5
TEST_45715,1
TEST_45716,2
TEST_45717,1
TEST_45718,1
TEST_45719,0
TEST_45720,1
TEST_45721,4
TEST_45722,1
TEST_45723,0
TEST_45724,1
TEST_45725,1
TEST_45726,2
TEST_45727,0
TEST_45728,2
TEST_45729,1
TEST_45730,2
TEST_45731,2
TEST_45732,2
TEST_45733,0
TEST_45734,0
TEST_45735,0
TEST_45736,3
TEST_45737,1
TEST_45738,2
TEST_45739,3
TEST_45740,1
TEST_45741,3
TEST_45742,1
TEST_45743,5
TEST_45744,3
TEST_45745,0
TEST_45746,4
TEST_45747,2
TEST_45748,1
TEST_45749,1
TEST_45750,2
TEST_45751,1
TEST_45752,3
TEST_45753,0
TEST_45754,2
TEST_45755,2
TEST_45756,4
TEST_45757,2
TEST_45758,2
TEST_45759,3
TEST_45760,3
TEST_45761,2
TEST_45762,1
TEST_45763,0
TEST_45764,3
TEST_45765,0
TEST_45766,2
TEST_45767,1
TEST_45768,0
TEST_45769,3
TEST_45770,2
TEST_45771,2
TEST_45772,1
TEST_45773,3
TEST_45774,1
TEST_45775,0
TEST_45776,2
TEST_45777,2
TEST_45778,2
TEST_45779,4
TEST_45780,0
TEST_45781,1
TEST_45782,2
TEST_45783,1
TEST_45784,2
TEST_45785,4
TEST_45786,1
TEST_45787,2
TEST_45788,1
TEST_45789,2
TEST_45790,2
TEST_45791,3
TEST_45792,1
TEST_45793,2
TEST_45794,1
TEST_45795,0
TEST_45796,4
TEST_45797,0
TEST_45798,3
TEST_45799,2
TEST_45800,0
TEST_45801,2
TEST_45802,0
TEST_45803,2
TEST_45804,2
TEST_45805,1
TEST_45806,1
TEST_45807,3
TEST_45808,1
TEST_45809,2
TEST_45810,2
TEST_45811,3
TEST_45812,0
TEST_45813,2
TEST_45814,3
TEST_45815,2
TEST_45816,1
TEST_45817,0
TEST_45818,0
TEST_45819,2
TEST_45820,0
TEST_45821,2
TEST_45822,1
TEST_45823,0
TEST_45824,2
TEST_45825,1
TEST_45826,0
TEST_45827,0
TEST_45828,1
TEST_45829,1
TEST_45830,1
TEST_45831,1
TEST_45832,2
TEST_45833,2
TEST_45834,0
TEST_45835,5
TEST_45836,1
TEST_45837,0
TEST_45838,2
TEST_45839,3
TEST_45840,2
TEST_45841,2
TEST_45842,0
TEST_45843,1
TEST_45844,1
TEST_45845,0
TEST_45846,0
TEST_45847,1
TEST_45848,1
TEST_45849,1
TEST_45850,1
TEST_45851,1
TEST_45852,1
TEST_45853,1
TEST_45854,5
TEST_45855,4
TEST_45856,0
TEST_45857,0
TEST_45858,0
TEST_45859,0
TEST_45860,1
TEST_45861,0
TEST_45862,0
TEST_45863,0
TEST_45864,4
TEST_45865,4
TEST_45866,1
TEST_45867,2
TEST_45868,1
TEST_45869,1
TEST_45870,2
TEST_45871,1
TEST_45872,0
TEST_45873,0
TEST_45874,2
TEST_45875,1
TEST_45876,1
TEST_45877,2
TEST_45878,1
TEST_45879,3
TEST_45880,1
TEST_45881,3
TEST_45882,3
TEST_45883,2
TEST_45884,2
TEST_45885,0
TEST_45886,1
TEST_45887,2
TEST_45888,2
TEST_45889,4
TEST_45890,0
TEST_45891,1
TEST_45892,1
TEST_45893,2
TEST_45894,4
TEST_45895,1
TEST_45896,1
TEST_45897,1
TEST_45898,1
TEST_45899,2
TEST_45900,3
TEST_45901,2
TEST_45902,2
TEST_45903,3
TEST_45904,2
TEST_45905,3
TEST_45906,4
TEST_45907,2
TEST_45908,1
TEST_45909,2
TEST_45910,0
TEST_45911,4
TEST_45912,3
TEST_45913,3
TEST_45914,1
TEST_45915,0
TEST_45916,1
TEST_45917,5
TEST_45918,1
TEST_45919,2
TEST_45920,3
TEST_45921,0
TEST_45922,3
TEST_45923,2
TEST_45924,2
TEST_45925,2
TEST_45926,0
TEST_45927,2
TEST_45928,0
TEST_45929,2
TEST_45930,0
TEST_45931,1
TEST_45932,1
TEST_45933,1
TEST_45934,2
TEST_45935,4
TEST_45936,2
TEST_45937,0
TEST_45938,2
TEST_45939,0
TEST_45940,3
TEST_45941,1
TEST_45942,2
TEST_45943,1
TEST_45944,2
TEST_45945,2
TEST_45946,2
TEST_45947,1
TEST_45948,2
TEST_45949,3
TEST_45950,1
TEST_45951,4
TEST_45952,3
TEST_45953,0
TEST_45954,2
TEST_45955,0
TEST_45956,1
TEST_45957,3
TEST_45958,2
TEST_45959,1
TEST_45960,1
TEST_45961,1
TEST_45962,3
TEST_45963,2
TEST_45964,2
TEST_45965,0
TEST_45966,0
TEST_45967,4
TEST_45968,3
TEST_45969,2
TEST_45970,3
TEST_45971,3
TEST_45972,1
TEST_45973,3
TEST_45974,3
TEST_45975,0
TEST_45976,3
TEST_45977,3
TEST_45978,3
TEST_45979,4
TEST_45980,0
TEST_45981,3
TEST_45982,2
TEST_45983,3
TEST_45984,0
TEST_45985,3
TEST_45986,1
TEST_45987,1
TEST_45988,5
TEST_45989,3
TEST_45990,3
TEST_45991,1
TEST_45992,1
TEST_45993,3
TEST_45994,3
TEST_45995,1
TEST_45996,0
TEST_45997,2
TEST_45998,4
TEST_45999,2
TEST_46000,0
TEST_46001,2
TEST_46002,1
TEST_46003,1
TEST_46004,0
TEST_46005,1
TEST_46006,0
TEST_46007,2
TEST_46008,2
TEST_46009,1
TEST_46010,4
TEST_46011,1
TEST_46012,0
TEST_46013,0
TEST_46014,1
TEST_46015,3
TEST_46016,2
TEST_46017,2
TEST_46018,4
TEST_46019,1
TEST_46020,1
TEST_46021,0
TEST_46022,1
TEST_46023,1
TEST_46024,3
TEST_46025,2
TEST_46026,2
TEST_46027,0
TEST_46028,2
TEST_46029,1
TEST_46030,1
TEST_46031,0
TEST_46032,2
TEST_46033,3
TEST_46034,2
TEST_46035,2
TEST_46036,3
TEST_46037,3
TEST_46038,2
TEST_46039,2
TEST_46040,1
TEST_46041,1
TEST_46042,4
TEST_46043,1
TEST_46044,1
TEST_46045,2
TEST_46046,1
TEST_46047,0
TEST_46048,1
TEST_46049,2
TEST_46050,0
